date,treatment,time,dayofyr,drain,aglivc,stdedc,strucc.2.,metabc.2.,som1c.2.,som2c.2.,som3c,BIO_measured,SOM_measured,BIO_model,SOM_model
2018-09-26,NHNF,2018,269,0,46.0997,170.4239,1272.1329,224.9837,669.6713,3364.0491,4554.146,113.483497,,216.5236,10084.983
2018-09-29,NHNF,2018,272,0,50.2948,168.0144,1271.8871,224.0193,669.9755,3363.8696,4554.1338,140.376345,,218.3092,10083.8853
2018-10-01,NHNF,2018,274,0,51.7634,166.5914,1271.8273,223.6595,670.1473,3363.7725,4554.1265,140.376345,,218.3548,10083.5331
2018-10-04,NHNF,2018,277,0,54.2495,164.6001,1271.792,223.2692,670.3866,3363.9209,4554.1167,142.6794906,,218.8496,10083.4854
2018-10-06,NHNF,2018,279,0,55.2969,163.0167,1271.5769,222.5136,670.5838,3363.7434,4554.1084,157.9314986,,218.3136,10082.5261
2018-10-09,NHNF,2018,282,0,59.9035,160.6891,1271.2745,221.446,670.8657,3363.4707,4554.0962,164.0460366,,220.5926,10081.1531
2018-10-11,NHNF,2018,284,0,63.3682,159.1796,1271.0406,220.6544,671.0571,3363.551,4554.0874,172.4833471,,222.5478,10080.3905
2018-10-16,NHNF,2018,289,0,69.2933,155.4017,1270.3391,218.4043,671.5386,3363.5503,4554.0645,172.4833471,,224.695,10077.8968
2018-10-19,NHNF,2018,292,0,71.7995,153.1718,1269.9913,217.2751,671.7901,3363.5652,4554.0522,210.039794,,224.9713,10076.6739
2018-10-24,NHNF,2018,297,0,77.1656,149.5261,1269.5131,215.6904,672.1626,3363.2319,4554.0322,214.9567932,,226.6917,10074.6302
2018-10-26,NHNF,2018,299,0,81.2232,148.1195,1269.3258,215.0765,672.3041,3363.0864,4554.0239,215.4402477,,229.3427,10073.8167
2018-10-29,NHNF,2018,302,0,87.6792,146.1672,1269.0085,214.0666,672.5204,3362.8481,4554.0107,216.402777,,233.8464,10072.4543
2018-11-05,NHNF,2018,309,0,97.205,141.901,1268.3489,211.949,672.9891,3362.7432,4553.981,235.8038641,,239.106,10070.0112
2018-11-10,NHNF,2018,314,0,104.9737,138.9024,1267.8896,210.5103,673.2891,3362.4785,4553.9609,236.6511965,,243.8761,10068.1284
2018-11-13,NHNF,2018,317,0,111.0093,137.8991,1267.9465,210.4875,673.4174,3362.3765,4553.9517,233.6656021,,248.9084,10068.1796
2018-11-15,NHNF,2018,319,0,114.5844,137.4292,1268.0254,210.5669,673.5017,3362.6968,4553.9453,226.1730229,,252.0136,10068.7361
2018-11-28,NHNF,2018,332,0,136.3771,134.5415,1268.3236,210.0397,674.1235,3362.7314,4553.9004,265.9058094,,270.9186,10069.1186
2018-11-30,NHNF,2018,334,0,137.4221,135.0298,1268.7426,210.8173,674.1729,3362.7773,4553.8965,258.344479,,272.4519,10070.4066
2018-12-03,NHNF,2018,337,0,139.8797,136.1325,1269.4783,212.3544,674.2252,3362.8718,4553.8931,266.6075644,,276.0122,10072.8228
2018-12-08,NHNF,2018,342,0,142.4305,138.4212,1271.0089,215.2817,674.306,3363.3325,4553.8877,189.2670797,,280.8517,10077.8168
2018-12-15,NHNF,2018,349,0,146.8976,138.925,1271.9801,216.3309,674.6168,3363.8052,4553.8701,267.3062415,,285.8226,10080.6031
2018-12-18,NHNF,2018,352,0,146.5099,140.6968,1273.0802,218.3602,674.6505,3363.8738,4553.8691,223.4421311,,287.2067,10083.8338
2018-12-25,NHNF,2018,359,0,149.2724,142.3255,1274.6666,220.3612,674.9447,3364.7437,4553.8545,273.4601532,,291.5979,10088.5707
2018-12-28,NHNF,2018,362,0,147.3082,144.2191,1275.9303,222.5623,674.9754,3364.7358,4553.8535,135.6676832,,291.5273,10092.0573
2018-12-30,NHNF,2018,364,0,145.5767,145.5568,1276.8778,224.1768,674.986,3364.7361,4553.8535,203.4120361,,291.1335,10094.6302
2019-01-04,NHNF,2019,4,0,143.618,146.6261,1277.9996,225.7009,675.2377,3366.1765,4553.8428,297.392027,,290.2441,10098.9575
2019-01-09,NHNF,2019,9,0,146.1213,145.3398,1277.9679,224.5302,675.7122,3366.0759,4553.8228,297.392027,,291.4611,10098.109
2019-01-12,NHNF,2019,12,0,145.4524,145.797,1278.4862,225.2315,675.8762,3366.5613,4553.8159,305.8224663,,291.2494,10099.9711
2019-01-14,NHNF,2019,14,0,143.6093,146.7447,1279.1514,226.4885,675.9229,3366.6355,4553.8135,291.5132002,,290.354,10102.0118
2019-01-22,NHNF,2019,22,0,143.6391,146.3963,1279.9695,226.6345,676.5742,3367.8093,4553.7881,303.0615978,,290.0354,10104.7756
2019-01-29,NHNF,2019,29,0,146.5242,144.2619,1279.714,224.6378,677.2884,3368.0005,4553.7583,303.8948942,,290.7861,10103.399
2019-02-01,NHNF,2019,32,0,150.5838,142.2643,1279.0997,222.6278,677.6722,3368.0806,4553.7412,318.9516499,,292.8481,10101.2215
2019-02-06,NHNF,2019,37,0,154.6473,141.2447,1277.8599,218.8716,678.3148,3368.6382,4553.7085,321.2041354,,295.892,10097.393
2019-02-08,NHNF,2019,39,0,156.1783,140.8774,1277.3877,217.4401,678.5422,3368.6301,4553.6963,312.7845007,,297.0557,10095.6964
2019-02-16,NHNF,2019,47,0,163.1172,139.5043,1275.5122,211.778,679.3214,3369.7002,4553.646,295.6510465,,302.6215,10089.9578
2019-02-18,NHNF,2019,49,0.5215,164.5997,139.198,1275.0569,210.4488,679.4793,3369.6851,4553.6333,299.9683331,,303.7977,10088.3034
2019-02-23,NHNF,2019,54,0.0877,167.8862,138.7399,1274.042,207.522,679.8047,3369.6201,4553.6035,322.6882902,,306.6261,10084.5923
2019-02-26,NHNF,2019,57,0.0301,170.0668,138.4501,1273.4167,205.7503,679.9697,3369.355,4553.5859,314.6080478,,308.5169,10082.0776
2019-02-28,NHNF,2019,59,0.0147,171.3247,138.4996,1273.0851,204.7946,680.0599,3369.1794,4553.5742,286.6487574,,309.8243,10080.6932
2019-03-15,NHNF,2019,74,0.0001,174.7832,142.3726,1272.1736,201.7801,680.495,3369.5796,4553.5093,318.4467426,,317.1558,10077.5376
2019-03-18,NHNF,2019,77,0,176.0379,142.4399,1271.7285,200.5878,680.5657,3369.3875,4553.4937,323.6700999,,318.4778,10075.7632
2019-03-20,NHNF,2019,79,0,176.5446,142.7228,1271.5175,200.0083,680.6022,3369.2957,4553.4844,323.4252142,,319.2674,10074.9081
2019-03-25,NHNF,2019,84,0,176.7019,143.9745,1271.2112,199.0981,680.6721,3369.1951,4553.4619,322.6882902,,320.6764,10073.6384
2019-03-28,NHNF,2019,87,0,176.9639,143.9556,1270.7711,198.0017,680.7093,3369.6929,4553.4463,277.1070957,,320.9195,10072.6213
2019-03-30,NHNF,2019,89,0,177.8169,143.7568,1270.423,197.1693,680.727,3369.5374,4553.4355,321.7003916,,321.5737,10071.2922
2019-04-04,NHNF,2019,94,0,177.3613,143.7177,1269.6537,195.4045,680.7435,3369.532,4553.4092,146.4455791,8867.621178,321.079,10068.7429
2019-04-07,NHNF,2019,97,0,175.4825,143.4417,1269.1721,194.334,680.7369,3369.6277,4553.3936,298.828449,9567.403778,318.9242,10067.2643
2019-04-14,NHNF,2019,104,0,171.329,142.5872,1268.1995,192.2435,680.6807,3369.4038,4553.3599,311.9965447,9566.133075,313.9162,10063.8874
2019-04-17,NHNF,2019,107,0,169.5293,142.2499,1267.8063,191.4245,680.6417,3369.2031,4553.3457,303.3398479,11387.73237,311.7792,10062.4213
2019-04-19,NHNF,2019,109,0,168.2331,142.124,1267.6053,191.0225,680.6136,3369.063,4553.3364,265.5537692,10906.69384,310.3571,10061.6408
2019-04-24,NHNF,2019,114,0,164.9488,141.8553,1267.1516,190.1418,680.5358,3369.5393,4553.3159,174.9920308,10440.9902,306.8041,10060.6844
2019-04-27,NHNF,2019,117,0.9444,163.2732,141.4054,1266.8352,189.5229,680.4813,3369.2173,4553.3027,233.6656021,,304.6786,10059.3594
2019-04-29,NHNF,2019,119,0.4627,162.123,141.1422,1266.651,189.1744,680.4431,3369.0842,4553.2944,303.8948942,,303.2652,10058.6471
2019-05-02,NHNF,2019,122,0.1587,40.2276,260.9673,1266.4293,188.777,680.3859,3368.884,4553.2827,295.9425345,,301.1949,10057.7589
2019-05-04,NHNF,2019,124,0.0778,40.1444,258.5309,1266.3055,188.5682,680.3474,3368.7502,4553.2754,281.9493569,,298.6753,10057.2467
2019-05-07,NHNF,2019,127,0.0267,39.9543,254.9855,1266.1715,188.3732,680.29,3368.5667,4553.2632,280.3515689,,294.9398,10056.6646
2019-05-09,NHNF,2019,129,0.0131,39.7793,252.6985,1266.1451,188.3841,680.2547,3368.4673,4553.2568,274.7959943,,292.4778,10056.508
2019-05-12,NHNF,2019,132,0.0045,39.4534,249.3724,1266.2191,188.6505,680.2087,3368.3542,4553.249,278.7375923,,288.8258,10056.6815
2019-05-14,NHNF,2019,134,0.0022,39.1996,247.2182,1266.3224,188.9461,680.1824,3368.2971,4553.2432,263.4250321,,286.4178,10056.9912
2019-05-17,NHNF,2019,137,0.0008,38.7754,244.069,1266.4932,189.422,680.1454,3368.2268,4553.2349,253.0965368,,282.8444,10057.5223
2019-05-19,NHNF,2019,139,0.0004,38.4685,242.0189,1266.6288,189.786,680.1232,3368.1914,4553.23,244.4837298,,280.4874,10057.9594
2019-05-22,NHNF,2019,142,0.0001,37.9768,239.012,1266.8677,190.408,680.0939,3368.1541,4553.2227,242.8664761,,276.9888,10058.7464
2019-05-24,NHNF,2019,144,0.0001,37.6303,237.0503,1267.0676,190.9097,680.0782,3368.1404,4553.2188,236.2280937,,274.6806,10059.4147
2019-05-27,NHNF,2019,147,0,37.0852,234.1684,1267.4144,191.7635,680.0596,3368.1328,4553.2129,155.8400271,,271.2536,10060.5832
2019-05-29,NHNF,2019,149,0,36.7427,232.2494,1267.6204,192.2717,680.0489,3368.136,4553.209,13.69026173,,268.9921,10061.286
2019-06-01,NHNF,2019,152,0,36.2358,229.3617,1267.953,193.0838,680.036,3368.1223,4553.2026,223.9005432,,265.5975,10062.3977
2019-06-03,NHNF,2019,154,0,35.8566,227.452,1268.2292,193.7464,680.0303,3368.1248,4553.1987,218.3105618,,263.3086,10063.3294
2019-06-06,NHNF,2019,157,0,35.257,224.6539,1268.6914,194.8439,680.0258,3368.1418,4553.1938,205.480872,,259.9109,10064.8967
2019-06-08,NHNF,2019,159,0,34.8431,222.8258,1269.0183,195.6159,680.0251,3368.1602,4553.1909,198.1192527,,257.6689,10066.0104
2019-06-11,NHNF,2019,162,0,34.2074,220.1327,1269.5526,196.8695,680.0271,3368.1934,4553.1865,194.306808,,254.3401,10067.8291
2019-06-13,NHNF,2019,164,0,33.776,218.3672,1269.9192,197.7261,680.0304,3368.2202,4553.1841,81.1096192,,252.1432,10069.08
2019-06-16,NHNF,2019,167,0,33.2297,215.6517,1270.3834,198.8063,680.0398,3368.2488,4553.1797,106.9424792,,248.8814,10070.658
2019-06-18,NHNF,2019,169,0,32.83,213.8993,1270.7429,199.6403,680.0471,3368.2698,4553.1777,91.95040829,,246.7293,10071.8778
2019-06-21,NHNF,2019,172,0,32.2045,211.3292,1271.3131,200.9599,680.0598,3368.3108,4553.1743,111.6418797,,243.5337,10073.8179
2019-06-23,NHNF,2019,174,0,31.778,209.6466,1271.7039,201.8618,680.0698,3368.3428,4553.1714,91.95040829,,241.4246,10075.1497
2019-06-26,NHNF,2019,177,0,31.131,207.1614,1272.3156,203.2711,680.0862,3368.395,4553.168,51.61677674,,238.2924,10077.2359
2019-06-28,NHNF,2019,179,0,30.6968,205.5281,1272.7468,204.2637,680.0977,3368.4294,4553.1665,68.26545369,,236.2249,10078.7041
2019-07-01,NHNF,2019,182,0,30.05,203.1369,1273.3955,205.7539,680.1166,3368.4851,4553.165,60.79698636,,233.1869,10080.9161
2019-07-03,NHNF,2019,184,0,29.6279,201.597,1273.8159,206.7176,680.1304,3368.5244,4553.1641,82.22750537,,231.2249,10082.3524
2019-07-06,NHNF,2019,187,0,28.9959,199.3136,1274.4686,208.2134,680.1516,3368.5828,4553.1611,104.0548208,,228.3095,10084.5775
2019-07-11,NHNF,2019,192,0,27.9487,195.575,1275.601,210.8067,680.1882,3368.6794,4553.1582,101.1138488,,223.5237,10088.4335
2019-07-13,NHNF,2019,194,0,27.533,194.1016,1276.0476,211.8262,680.205,3368.7224,4553.1567,73.05673591,,221.6346,10089.9579
2019-07-16,NHNF,2019,197,0,26.9143,191.9134,1276.7268,213.3749,680.231,3368.7871,4553.1553,76.55793454,,218.8277,10092.2751
2019-07-18,NHNF,2019,199,0,26.5055,190.4685,1277.1798,214.4059,680.2494,3368.8315,4553.1543,69.47685211,,216.974,10093.8209
2019-07-21,NHNF,2019,202,0,25.8981,188.3215,1277.8596,215.9502,680.2786,3368.9006,4553.1528,103.0805173,,214.2196,10096.1418
2019-07-23,NHNF,2019,204,0,25.4974,186.9031,1278.3317,217.0268,680.2966,3368.9424,4553.1514,85.53485168,,212.4005,10097.7489
2019-07-26,NHNF,2019,207,0,24.9027,184.7949,1279.0461,218.6552,680.3239,3369.0046,4553.1499,90.8989317,,209.6976,10100.1797
2019-07-31,NHNF,2019,212,0,23.9309,181.3295,1280.2476,221.3868,680.3715,3369.1023,4553.1479,95.0638258,,205.2604,10104.2561
2019-08-02,NHNF,2019,214,0,23.551,179.958,1280.7169,222.4492,680.3931,3369.1277,4553.147,68.26545369,,203.509,10105.8339
2019-08-05,NHNF,2019,217,0,22.9922,177.9144,1281.4299,224.0493,680.426,3369.1262,4553.1455,28.40515843,,200.9066,10108.1769
2019-08-07,NHNF,2019,219,0,22.6272,176.5609,1281.9038,225.1013,680.4493,3369.0986,4553.1445,70.67910782,,199.1881,10109.6975
2019-08-10,NHNF,2019,222,0,22.0908,174.5441,1282.6119,226.6564,680.4869,3369.0486,4553.1431,60.79698636,,196.6349,10111.9469
2019-08-12,NHNF,2019,224,0,21.7398,173.2092,1283.0909,227.7018,680.5118,3369.0259,4553.1421,13.69026173,,194.949,10113.4725
2019-08-15,NHNF,2019,227,0,21.2245,171.2198,1283.8059,229.2449,680.5516,3368.9534,4553.1406,97.10613743,,192.4443,10115.6964
2019-08-17,NHNF,2019,229,0,20.8891,169.9014,1284.2852,230.2707,680.5789,3368.8914,4553.1396,75.39939762,,190.7905,10117.1658
2019-08-20,NHNF,2019,232,0,20.3966,167.9371,1284.9993,231.784,680.6225,3368.7952,4553.1382,18.74776985,,188.3337,10119.3392
2019-08-22,NHNF,2019,234,0,20.0751,166.6366,1285.4802,232.7968,680.6517,3368.7324,4553.1372,85.53485168,,186.7117,10120.7983
2019-08-25,NHNF,2019,237,0,19.6021,164.7,1286.2042,234.3096,680.6967,3368.6382,4553.1357,81.1096192,,184.3021,10122.9844
2019-08-27,NHNF,2019,239,0,19.293,163.4184,1286.675,235.2799,680.7305,3368.5691,4553.1343,81.1096192,,182.7114,10124.3888
2019-08-30,NHNF,2019,242,0,18.8384,161.51,1287.376,236.7137,680.784,3368.4622,4553.1318,79.98383271,,180.3484,10126.4677
2019-09-01,NHNF,2019,244,0,18.5362,160.2264,1287.8541,237.691,680.82,3368.3931,4553.1304,74.23237317,,178.7626,10127.8886
2019-09-04,NHNF,2019,247,0,20.1901,158.2981,1288.5845,239.1745,680.8765,3368.2874,4553.1289,96.08825457,,178.4882,10130.0518
2019-09-09,NHNF,2019,252,0,22.9716,154.6562,1288.701,238.6644,681.3002,3368.5747,4553.1167,99.12259632,,177.6278,10130.357
2019-09-11,NHNF,2019,254,0,25.376,153.1247,1288.5405,237.955,681.5222,3368.478,4553.1104,101.1138488,,178.5007,10129.6061
2019-09-16,NHNF,2019,259,0,30.7007,149.5316,1288.1699,236.2822,682.0577,3368.2571,4553.0918,94.03276638,,180.2323,10127.8587
2019-09-19,NHNF,2019,262,0,34.4382,147.6934,1288.276,236.1912,682.2812,3368.2305,4553.084,101.1138488,,182.1316,10128.0629
2019-09-21,NHNF,2019,264,0,36.8233,146.6225,1288.4779,236.4848,682.398,3368.2578,4553.0806,64.57498458,,183.4458,10128.6991
2019-09-26,NHNF,2019,269,0,39.7154,144.1534,1289.0519,237.3911,682.6818,3368.3835,4553.0718,120.6441688,,183.8688,10130.5801
2019-09-29,NHNF,2019,272,0,41.9887,142.8444,1289.557,238.3936,682.797,3368.4607,4553.0679,98.11755749,,184.8331,10132.2762
2019-10-04,NHNF,2019,277,0,45.6468,140.1889,1289.5662,237.7565,683.2275,3368.8274,4553.0537,103.0805173,,185.8357,10132.4313
2019-10-06,NHNF,2019,279,0,48.1802,139.1046,1289.5221,237.3761,683.408,3368.8167,4553.0483,95.0638258,,187.2848,10132.1712
2019-10-09,NHNF,2019,282,0,51.5576,137.8774,1289.7675,237.6588,683.5962,3368.8555,4553.042,108.8389078,,189.435,10132.92
2019-10-11,NHNF,2019,284,0,52.9827,137.0668,1289.8965,237.7461,683.7346,3369.2136,4553.0381,127.4967576,,190.0495,10133.6289
2019-10-16,NHNF,2019,289,0,57.724,134.9353,1290.0371,237.4774,684.12,3369.2625,4553.0244,122.3851493,,192.6593,10133.9214
2019-10-19,NHNF,2019,292,0,60.742,134.2259,1290.5557,238.5092,684.2343,3369.3535,4553.02,103.0805173,,194.9679,10135.6727
2019-10-21,NHNF,2019,294,0,62.6378,133.8791,1290.9933,239.4011,684.2979,3369.429,4553.0181,127.4967576,,196.5169,10137.1394
2019-10-24,NHNF,2019,297,0,64.3734,133.3764,1291.636,240.6379,684.4072,3369.5491,4553.0156,131.6346039,,197.7498,10139.2458
2019-11-03,NHNF,2019,307,0,68.7358,131.9913,1294.4708,246.2231,684.626,3369.5063,4553.0093,144.9498111,,200.7271,10147.8355
2019-11-13,NHNF,2019,317,0,73.973,127.8325,1296.1713,248.0621,685.3422,3370.5684,4552.9917,176.8479523,,201.8055,10153.1357
2019-11-23,NHNF,2019,327,0,82.7912,122.3801,1295.912,245.2067,686.585,3371.0693,4552.9585,217.8357533,,205.1713,10151.7315
2019-11-28,NHNF,2019,332,0,81.3491,121.652,1297.1478,247.5642,686.7759,3371.2244,4552.9536,203.9317695,,203.0011,10155.6659
2019-12-08,NHNF,2019,342,0,89.0662,118.4487,1297.0452,245.0726,688.0425,3372.0947,4552.9219,244.080953,,207.5149,10155.1769
2019-12-15,NHNF,2019,349,0,102.2438,114.5275,1295.3544,239.2224,689.2277,3372.825,4552.8872,262.3499,,216.7713,10149.5167
2019-12-18,NHNF,2019,352,0,109.2072,113.0076,1294.7131,237.0215,689.6606,3372.6426,4552.8726,277.7612984,,222.2148,10146.9104
2019-12-20,NHNF,2019,354,0,114.8983,112.0849,1294.311,235.6397,689.9312,3372.8728,4552.8628,269.0396441,,226.9832,10145.6175
2019-12-23,NHNF,2019,357,0,122.7933,111.0057,1293.8062,233.8152,690.3082,3373.0984,4552.8491,292.7064502,,233.799,10143.8771
2019-12-25,NHNF,2019,359,0,128.6808,110.0207,1293.3201,232.1952,690.5826,3372.9768,4552.8384,280.6724112,,238.7015,10141.9131
2019-12-30,NHNF,2019,364,0,140.974,108.4954,1292.5363,229.2609,691.1426,3373.1987,4552.8149,300.535231,,249.4694,10138.9534
